Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
EC3M 1BD,Yes,51.510553,-0.084188,533046,180809,TQ330808,"Bridge","City of London, unparished area",1980-01-01,,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1BH,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1991-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1BJ,No,51.510506,-0.086294,532900,180800,TQ329807,"Candlewick","City of London, unparished area",1980-01-01,1984-12-01,31,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1BL,No,51.510506,-0.086294,532900,180800,TQ329807,"Candlewick","City of London, unparished area",1980-01-01,1981-12-01,31,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1BN,Yes,51.510844,-0.084983,532990,180840,TQ329808,"Bridge","City of London, unparished area",1980-01-01,,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1BQ,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1BT,No,51.510937,-0.08459,533017,180851,TQ330808,"Bridge","City of London, unparished area",1998-12-01,2000-06-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1BU,Yes,51.51082,-0.084609,533016,180838,TQ330808,"Bridge","City of London, unparished area",1980-01-01,,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1DD,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1991-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DE,Yes,51.510768,-0.084038,533056,180833,TQ330808,"Bridge","City of London, unparished area",2018-12-01,,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1DH,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1984-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DL,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1983-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DP,No,51.510759,-0.083589,533087,180833,TQ330808,"Bridge","City of London, unparished area",1998-12-01,2009-02-01,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1DQ,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1988-03-01,1992-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DR,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1995-07-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DS,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1984-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1DT,Yes,51.510801,-0.08333,533105,180838,TQ331808,"Bridge","City of London, unparished area",1980-01-01,,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1DY,No,51.50956,-0.083452,533100,180700,TQ330806,"Billingsgate","City of London, unparished area",1980-01-01,1986-12-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EB,Yes,51.510509,-0.083743,533077,180805,TQ330808,"Billingsgate","City of London, unparished area",1980-01-01,,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1ED,No,51.510437,-0.083718,533079,180797,TQ330807,"Billingsgate","City of London, unparished area",1980-01-01,2006-09-01,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1EE,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EH,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1981-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EJ,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1981-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EL,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1992-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EN,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1ER,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1991-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1ES,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1991-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1ET,No,51.510479,-0.084653,533014,180800,TQ330807,"Bridge","City of London, unparished area",1990-02-01,1997-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EU,Yes,51.510514,-0.083498,533094,180806,TQ330808,"Billingsgate","City of London, unparished area",1980-01-01,,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1EX,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1981-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1EY,No,51.510436,-0.084222,533044,180796,TQ330807,"Bridge","City of London, unparished area",1996-06-01,1997-12-01,30,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01032739
EC3M 1HB,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1985-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1HD,Yes,51.510365,-0.083046,533126,180790,TQ331807,"Billingsgate","City of London, unparished area",1980-01-01,,28,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1HE,No,51.510459,-0.083414,533100,180800,TQ331807,"Billingsgate","City of London, unparished area",1988-03-01,1991-12-01,29,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1HF,No,51.510488,-0.084652,533014,180801,TQ330808,"Bridge","City of London, unparished area",2002-09-01,2012-07-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1HJ,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1HR,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1984-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1HS,Yes,51.510829,-0.082952,533131,180842,TQ331808,"Billingsgate","City of London, unparished area",1980-01-01,,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1HT,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1983-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1HX,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1984-10-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1JA,Yes,51.510713,-0.082985,533129,180829,TQ331808,"Billingsgate","City of London, unparished area",1980-01-01,,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1JB,No,51.510438,-0.082147,533188,180800,TQ331807,"Billingsgate","City of London, unparished area",1998-12-01,2000-10-01,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1JE,No,51.510459,-0.083414,533100,180800,TQ331807,"Billingsgate","City of London, unparished area",1980-01-01,1981-12-01,29,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1JH,No,51.510578,-0.08521,532975,180810,TQ329808,"Bridge","City of London, unparished area",1980-01-01,2004-07-01,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1JL,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1JP,No,51.510761,-0.082623,533154,180835,TQ331808,"Billingsgate","City of London, unparished area",1990-02-01,2011-11-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1JQ,No,51.510273,-0.081909,533205,180782,TQ332807,"Billingsgate","City of London, unparished area",2001-12-01,2007-03-01,28,England,2020-02-19,"Approximate to within 50 metres",E01032739
EC3M 1JS,No,51.50956,-0.083452,533100,180700,TQ330806,"Billingsgate","City of London, unparished area",1980-01-01,1991-12-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1JT,Yes,51.51091,-0.085153,532978,180847,TQ329808,"Bridge","City of London, unparished area",1980-01-01,,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1JX,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1993-08-01,1994-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1JY,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1LA,No,51.51046,-0.083486,533095,180800,TQ330807,"Billingsgate","City of London, unparished area",1998-12-01,1999-12-01,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LB,No,51.510459,-0.083414,533100,180800,TQ331807,"Billingsgate","City of London, unparished area",1990-02-01,1995-07-01,29,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1LE,No,51.510839,-0.084119,533050,180841,TQ330808,"Bridge","City of London, unparished area",1998-12-01,2001-11-01,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LH,Yes,51.510603,-0.085599,532948,180812,TQ329808,"Bridge","City of London, unparished area",1998-12-01,,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LJ,No,51.510603,-0.085599,532948,180812,TQ329808,"Bridge","City of London, unparished area",1998-12-01,1999-12-01,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LN,No,51.510483,-0.084854,533000,180800,TQ330808,"Bridge","City of London, unparished area",1986-04-01,1986-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1LP,No,51.510603,-0.085599,532948,180812,TQ329808,"Bridge","City of London, unparished area",1998-12-01,2003-03-01,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LQ,No,51.510437,-0.083718,533079,180797,TQ330807,"Billingsgate","City of London, unparished area",1992-01-01,2000-10-01,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC3M 1LR,No,51.509584,-0.084892,533000,180700,TQ329806,"Bridge","City of London, unparished area",1998-08-01,2000-09-01,24,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC3M 1LX,No,51.510488,-0.084652,533014,180801,TQ330808,"Bridge","City of London, unparished area",2001-06-01,2010-12-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
